order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential_x,payment_type_x,payment_installments_x,payment_value_x,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,review_id,order_id_y,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,payment_sequential_y,payment_type_y,payment_installments_y,payment_value_y,order_month
5acce57f8d9dfd55fa48e212a641a69d,295ae9b35379e077273387ff64354b6f,delivered,2017-07-31 21:37:10,2017-08-02 02:56:02,2017-08-03 18:32:48,2017-08-08 21:24:41,2017-08-22 00:00:00,f1f4f45c8602d0db1329eed1c8e935d4,19780,quata,SP,1.0,boleto,1.0,43.0,1.0,0cd9f302c8a5b076ffa5c3567c6705fd,85d9eb9ddc5d00ca9336a2219c97bb13,2017-08-08 02:56:02,27.9,15.1,31255.0,belo horizonte,MG,informatica_acessorios,22.0,716.0,2.0,200.0,36.0,2.0,28.0,computers_accessories,,,,,,,,,,,,2017-07
434d158e96bdd6972ad6e6d73ddcfd22,2a1dfb647f32f4390e7b857c67458536,delivered,2018-06-01 12:23:13,2018-06-05 03:35:15,2018-06-08 11:49:00,2018-06-18 21:32:52,2018-07-17 00:00:00,5f7d7732b351ce851a158528581af05f,54330,jaboatao dos guararapes,PE,1.0,boleto,1.0,508.17,1.0,c7df652246ed7b3300aaf46960c141e4,a5cba26a62b8b4d0145b68b841e62e7f,2018-06-13 03:35:15,445.0,63.17,87303.0,campo mourao,PR,beleza_saude,28.0,1455.0,1.0,683.0,29.0,15.0,22.0,health_beauty,,,,,,,,,,,,2018-06
7206b86ea789983f7a273ea7fa0bc2a8,3391c4bc11a817e7973e498b0b023158,delivered,2018-03-26 17:12:18,2018-03-26 17:28:27,2018-03-28 17:22:53,2018-04-05 22:11:18,2018-04-12 00:00:00,1b542f810484d8c042aed33a7c61a218,4561,sao paulo,SP,1.0,credit_card,4.0,49.69,1.0,9a469eaf45dfbc43d39ba1977a3c07af,d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-30 17:27:57,36.9,12.79,14940.0,ibitinga,SP,cama_mesa_banho,44.0,192.0,1.0,700.0,40.0,4.0,30.0,bed_bath_table,,,,,,,,,,,,2018-03
1e7aff52cdbb2451ace09d0f848c3699,ddaff536587109b89777e0353215e150,delivered,2017-05-19 18:53:40,2017-05-19 19:05:17,2017-05-22 10:16:07,2017-05-31 13:58:46,2017-06-12 00:00:00,c796780c7daeab9e94cc052b1f103b21,26600,paracambi,RJ,1.0,credit_card,4.0,154.19,1.0,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-05-25 19:05:17,119.99,34.2,37175.0,ilicinea,MG,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,garden_tools,,,,,,,,,,,,2017-05
6ea2f835b4556291ffdc53fa0b3b95e8,c7340080e394356141681bd4c9b8fe31,delivered,2017-11-24 21:27:48,2017-11-25 00:21:09,2017-12-13 21:14:05,2017-12-28 18:59:23,2017-12-21 00:00:00,3e4fd73f1e86b135b9b121d6abbe9597,19400,presidente venceslau,SP,1.0,credit_card,10.0,356.12,1.0,be021417a6acb56b9b50d3fd2714baa8,f5f46307a4d15880ca14fab4ad9dfc9b,2017-11-30 00:21:09,339.0,17.12,89165.0,rio do sul,SC,utilidades_domesticas,48.0,664.0,6.0,14300.0,38.0,34.0,34.0,housewares,,,,,,,,,,,,2017-11
948097deef559c742e7ce321e5e58919,8644be24d48806bc3a88fd59fb47ceb1,delivered,2017-08-04 17:10:39,2017-08-04 17:25:11,2017-08-07 17:52:01,2017-08-12 14:08:40,2017-09-01 00:00:00,4ca5f90433afb5493247f0bafb583483,73350,brasilia,DF,1.0,credit_card,9.0,95.67,1.0,cd935d283d47f1050c505e1c39c48b67,a3a38f4affed601eb87a97788c949667,2017-08-10 17:25:11,69.9,25.77,89204.0,joinville,SC,esporte_lazer,32.0,658.0,5.0,281.0,30.0,14.0,25.0,sports_leisure,,,,,,,,,,,,2017-08
d22e9fa5731b9e30e8b27afcdc2f8563,756fb9391752dad934e0fe3733378e57,delivered,2018-08-04 23:25:30,2018-08-04 23:35:13,2018-08-06 15:03:00,2018-08-13 23:34:42,2018-09-13 00:00:00,394b2ce444baae9ae609f5d32000de0f,47850,luis eduardo magalhaes,BA,1.0,debit_card,1.0,121.62,1.0,f410090aec61f7c73748ca894286edcd,980640c45d7a4635885491d077167e4d,2018-08-07 23:35:13,99.0,22.62,13501.0,rio claro,SP,papelaria,60.0,1847.0,3.0,450.0,35.0,50.0,12.0,stationery,,,,,,,,,,,,2018-08
ee64d42b8cf066f35eac1cf57de1aa85,caded193e8e47b8362864762a83db3c5,shipped,2018-06-04 16:44:48,2018-06-05 04:31:18,2018-06-05 14:32:00,,2018-06-28 00:00:00,08fb46d35bb3ab4037202c23592d1259,13215,jundiai,SP,1.0,boleto,1.0,22.36,1.0,c50ca07e9e4db9ea5011f06802c0aea0,e9779976487b77c6d4ac45f75ec7afe9,2018-06-13 04:30:33,14.49,7.87,11701.0,praia grande,SP,beleza_saude,59.0,1782.0,1.0,125.0,25.0,14.0,18.0,health_beauty,,,,,,,,,,,,2018-06
6ebaec694d7025e2ad4a05dba887c032,4f28355e5c17a4a42d3ce2439a1d4501,delivered,2017-05-18 13:55:47,2017-05-18 14:05:17,2017-05-19 12:01:38,2017-05-29 12:47:20,2017-06-09 00:00:00,4acce2834231e13b1514915adda5ec2b,21910,rio de janeiro,RJ,1.0,credit_card,7.0,153.72,1.0,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,2017-05-24 14:05:17,139.0,14.72,29156.0,cariacica,ES,ferramentas_jardim,34.0,511.0,4.0,8875.0,40.0,14.0,43.0,garden_tools,,,,,,,,,,,,2017-05
d17dc4a904426827ca80f2ccb3a6be56,569cf68214806a39acc0f39344aea67f,delivered,2017-05-14 20:28:25,2017-05-14 20:42:45,2017-05-16 08:17:46,2017-05-25 09:14:31,2017-06-12 00:00:00,c2551ea089b7ebbc67a2ea8757152514,44380,cruz das almas,BA,1.0,credit_card,1.0,54.82,1.0,ba4bfbf74dbe7ab37e263b9326da0523,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-18 20:42:45,36.9,17.92,13324.0,salto,SP,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0,sports_leisure,,,,,,,,,,,,2017-05
25f4376934e13d3508486352e11a5db0,12fd2740039676063a874b9567dfa651,delivered,2018-05-17 16:59:11,2018-05-18 01:17:39,2018-05-18 13:02:00,2018-05-21 15:22:11,2018-05-25 00:00:00,372e0fc66eacb8698e4f9997d366d961,12230,sao jose dos campos,SP,1.0,credit_card,5.0,82.33,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-22 01:17:39,69.9,12.43,4782.0,sao paulo,SP,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,furniture_decor,,,,,,,,,,,,2018-05
5820a1100976432c7968a52da59e9364,2b56e94c2f66f2d97cfa63356f69cee8,delivered,2018-07-29 11:24:17,2018-07-29 11:44:19,2018-07-30 13:47:00,2018-08-02 22:09:11,2018-08-13 00:00:00,cc1a30280651daf2d918ed7868575771,95270,flores da cunha,RS,1.0,credit_card,1.0,52.24,1.0,1deda1acffb44ed38494667d7e49a9f3,f52c2422904463fdd7741f99045fecb6,2018-07-31 11:44:19,33.9,18.34,9230.0,santo andre/sao paulo,SP,esporte_lazer,53.0,891.0,2.0,1150.0,27.0,12.0,17.0,sports_leisure,,,,,,,,,,,,2018-07
2ce1ad82022c1ba30c2079502ac725aa,7f2178c5d771e17f507d3c1637339298,delivered,2017-08-09 20:19:05,2017-08-11 04:15:29,2017-08-11 17:52:32,2017-08-16 17:16:44,2017-08-31 00:00:00,12e7a2c201751ddc979e7a45cef500f3,1038,sao paulo,SP,1.0,boleto,1.0,130.56,1.0,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,2017-08-17 04:15:29,115.0,15.56,89160.0,rio do sul,SC,livros_interesse_geral,39.0,724.0,1.0,450.0,20.0,20.0,20.0,books_general_interest,,,,,,,,,,,,2017-08
138849fd84dff2fb4ca70a0a34c4aa1c,9b18f3fc296990b97854e351334a32f6,delivered,2018-02-01 14:02:19,2018-02-03 02:53:07,2018-02-06 19:13:26,2018-02-14 13:41:59,2018-02-23 00:00:00,b2cac0b16835dabf811b204127f58afa,6330,carapicuiba,SP,1.0,boleto,1.0,52.84,1.0,304fad8dc4d2012dc4062839972f2d96,6860153b69cc696d5dcfe1cdaaafcf62,2018-02-08 02:53:07,39.47,13.37,13360.0,capivari,SP,construcao_ferramentas_construcao,59.0,1775.0,2.0,1700.0,16.0,11.0,11.0,construction_tools_construction,,,,,,,,,,,,2018-02
47aa4816b27ba60ec948cd019cc1afc1,148348ff65384b4249b762579532e248,delivered,2018-06-26 13:42:52,2018-06-27 08:35:32,2018-06-27 13:20:00,2018-07-03 18:37:46,2018-07-20 00:00:00,db979bdfe0bbba29ecd3df3f6c50bea2,87711,paranavai,PR,1.0,boleto,1.0,71.91,1.0,1501b0033c68a37fa9560033a440e529,33cbbec1e7e1044aaf11d152172c776f,2018-06-29 03:31:40,53.44,18.47,95705.0,bento goncalves,RS,eletroportateis,58.0,1160.0,6.0,410.0,24.0,22.0,17.0,small_appliances,,,,,,,,,,,,2018-06
9faeb9b2746b9d7526aef5acb08e2aa0,79183cd650e2bb0d475b0067d45946ac,delivered,2018-07-26 14:39:59,2018-07-26 14:55:10,2018-07-27 12:04:00,2018-07-31 22:26:55,2018-08-16 00:00:00,c77154776ead8e798c2d684205938f71,90620,porto alegre,RS,1.0,credit_card,2.0,151.04,1.0,f48eb5c2fde13ca63664f0bb05f55346,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-07-30 14:55:10,60.0,15.52,9628.0,sao bernardo do campo,SP,esporte_lazer,60.0,1153.0,2.0,100.0,20.0,11.0,11.0,sports_leisure,,,,,,,,,,,,2018-07
9faeb9b2746b9d7526aef5acb08e2aa0,79183cd650e2bb0d475b0067d45946ac,delivered,2018-07-26 14:39:59,2018-07-26 14:55:10,2018-07-27 12:04:00,2018-07-31 22:26:55,2018-08-16 00:00:00,c77154776ead8e798c2d684205938f71,90620,porto alegre,RS,1.0,credit_card,2.0,151.04,2.0,f48eb5c2fde13ca63664f0bb05f55346,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-07-30 14:55:10,60.0,15.52,9628.0,sao bernardo do campo,SP,esporte_lazer,60.0,1153.0,2.0,100.0,20.0,11.0,11.0,sports_leisure,,,,,,,,,,,,2018-07
641fb0752bf5b5940c376b3a8bb9dc52,f5afca14dfa9dc64251cf2b45c54c363,delivered,2017-12-15 00:06:10,2017-12-15 00:14:55,2017-12-19 01:58:00,2018-01-03 15:09:32,2018-01-16 00:00:00,38cad70d154a4dcc42b598d5c01f7ef1,25211,duque de caxias,RJ,1.0,credit_card,10.0,386.33,1.0,60184212dae4e6b0da32bf54271a8c4a,b33e7c55446eabf8fe1a42d037ac7d6d,2017-12-21 00:14:55,369.0,17.33,14850.0,pradopolis,SP,relogios_presentes,59.0,476.0,2.0,394.0,17.0,11.0,14.0,watches_gifts,,,,,,,,,,,,2017-12
e425680f760cbc130be3e53a9773c584,f178c1827f67a8467b0385b7378d951a,delivered,2017-08-31 08:15:24,2017-08-31 08:30:17,2017-08-31 20:06:14,2017-09-04 20:59:55,2017-09-20 00:00:00,9d9ab3b77f0416765b3fbedf94a942a4,12070,taubate,SP,1.0,credit_card,1.0,50.25,1.0,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2017-09-08 08:30:17,38.4,11.85,3204.0,sao paulo,SP,moveis_decoracao,41.0,789.0,1.0,950.0,20.0,35.0,20.0,furniture_decor,,,,,,,,,,,,2017-08
40c5e18f7d112b59b3e5113a59a905b3,67407057a7d5ee17d1cd09523f484d13,delivered,2018-06-11 10:25:52,2018-06-11 10:58:32,2018-06-14 13:03:00,2018-06-19 00:31:13,2018-07-16 00:00:00,7cfba6e55439cae3fd2479d62fafe67f,22240,rio de janeiro,RJ,1.0,credit_card,3.0,128.68,1.0,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-06-15 10:58:32,119.9,8.78,24451.0,sao goncalo,RJ,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,perfumery,,,,,,,,,,,,2018-06
734e7d1bbaeb2ff82521ca0fe6fb6f79,2932d241d1f31e6df6c701d52370ae02,delivered,2018-06-11 08:18:19,2018-06-11 08:31:50,2018-06-11 14:54:00,2018-06-14 21:32:21,2018-07-05 00:00:00,f7603d34c795584792a484186233e6e5,3942,sao paulo,SP,1.0,credit_card,1.0,43.46,1.0,278b3c6462e86b4556b99989513ddf73,d1ef48b38baca7e831711c4a0aeb398f,2018-06-13 08:31:12,29.99,13.47,86800.0,apucarana,PR,eletroportateis,58.0,587.0,3.0,350.0,20.0,20.0,20.0,small_appliances,,,,,,,,,,,,2018-06
66e4624ae69e7dc89bd50222b59f581f,684fa6da5134b9e4dab731e00011712d,delivered,2018-03-09 14:50:15,2018-03-09 15:40:39,2018-03-15 00:31:19,2018-04-03 13:28:46,2018-04-02 00:00:00,ddf60e20e6e262e2136801ce5cd628b0,49030,aracaju,SE,1.0,credit_card,9.0,91.68,1.0,b37b72d5a56f887725c2862184b8cab8,db4350fd57ae30082dec7acbaacc17f9,2018-03-15 15:30:45,22.99,22.85,3126.0,sao paulo,SP,telefonia,59.0,566.0,1.0,150.0,19.0,4.0,11.0,telephony,,,,,,,,,,,,2018-03
66e4624ae69e7dc89bd50222b59f581f,684fa6da5134b9e4dab731e00011712d,delivered,2018-03-09 14:50:15,2018-03-09 15:40:39,2018-03-15 00:31:19,2018-04-03 13:28:46,2018-04-02 00:00:00,ddf60e20e6e262e2136801ce5cd628b0,49030,aracaju,SE,1.0,credit_card,9.0,91.68,2.0,b37b72d5a56f887725c2862184b8cab8,db4350fd57ae30082dec7acbaacc17f9,2018-03-15 15:30:45,22.99,22.85,3126.0,sao paulo,SP,telefonia,59.0,566.0,1.0,150.0,19.0,4.0,11.0,telephony,,,,,,,,,,,,2018-03
a685d016c8a26f71a0bb67821070e398,911e4c37f5cafe1604fe6767034bf1ae,delivered,2017-03-13 18:14:36,2017-03-13 18:14:36,2017-03-22 14:03:09,2017-04-06 13:37:16,2017-03-30 00:00:00,51838d41add414a0b1b989b7d251d9ee,13068,campinas,SP,1.0,boleto,1.0,99.26,1.0,ebd7c847c1e1cb69ec374ae0ebee1f4c,391fc6631aebcf3004804e51b40bcf1e,2017-03-17 18:14:36,84.9,14.36,14940.0,ibitinga,SP,moveis_decoracao,50.0,228.0,3.0,1200.0,40.0,15.0,30.0,furniture_decor,,,,,,,,,,,,2017-03
2edfd6d1f0b4cd0db4bf37b1b224d855,241e78de29b3090cfa1b5d73a8130c72,delivered,2017-06-13 21:11:26,2017-06-15 03:05:45,2017-06-16 14:55:37,2017-06-19 18:51:28,2017-07-06 00:00:00,c63e44efa43f3947087aee96b388d949,4658,sao paulo,SP,1.0,boleto,1.0,141.15,1.0,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,2017-06-21 03:05:45,113.0,28.15,83323.0,pinhais,PR,esporte_lazer,57.0,574.0,4.0,5950.0,20.0,30.0,80.0,sports_leisure,,,,,,,,,,,,2017-06
68873cf91053cd11e6b49a766db5af1a,4632eb5a8f175f6fe020520ae0c678f3,delivered,2017-11-30 22:02:15,2017-12-02 02:51:18,2017-12-04 22:07:01,2017-12-05 20:28:40,2017-12-18 00:00:00,6da92ae920ab16fc4eceb8fcd7bd43ce,8280,sao paulo,SP,1.0,boleto,1.0,91.66,1.0,15a9e834e89eab39d973492882c658d6,a673821011d0cec28146ea42f5ab767f,2017-12-07 02:51:18,79.9,11.76,3809.0,sao paulo,SP,cama_mesa_banho,52.0,530.0,6.0,949.0,30.0,20.0,26.0,bed_bath_table,,,,,,,,,,,,2017-11
f346ad4ee8f630e5e4ddaf862a34e6dd,dd5095632e3953fc0947b8ab5176b0be,delivered,2018-08-05 13:09:48,2018-08-05 13:24:34,2018-08-06 13:41:00,2018-08-10 18:35:40,2018-08-15 00:00:00,da45a9a1df408c39f013b9b0b505042c,70680,brasilia,DF,1.0,credit_card,1.0,53.66,1.0,4ce99ff9dcb7821acd8e599d5d4a6531,70125af26c2d6d4ef401a1d02ae7701f,2018-08-07 13:24:34,39.9,13.76,74435.0,goiania,GO,esporte_lazer,51.0,192.0,2.0,450.0,35.0,10.0,11.0,sports_leisure,,,,,,,,,,,,2018-08
8f06cc6465925031568537b815f1198d,9916715c2ab6ee1710c9c32f0a534ad2,delivered,2017-11-15 11:31:41,2017-11-15 11:46:42,2017-11-16 22:03:00,2017-11-22 22:41:07,2017-12-05 00:00:00,bf0303939d54b8df5da4762bbaab1955,22631,rio de janeiro,RJ,1.0,credit_card,9.0,317.34,1.0,12087840651e83b48206b82c213b76fd,5b925e1d006e9476d738aa200751b73b,2017-11-21 11:46:42,299.0,18.34,4567.0,sao paulo,SP,esporte_lazer,27.0,521.0,1.0,1813.0,30.0,13.0,28.0,sports_leisure,,,,,,,,,,,,2017-11
ccbabeb0b02433bd0fcbac46e70339f2,c77ee2d8ba1614a4d489a44166894938,delivered,2018-02-19 20:31:09,2018-02-21 06:15:25,2018-02-22 21:04:23,2018-03-09 22:22:25,2018-03-13 00:00:00,9c9cef121cb812cb301babddc2d8331e,38067,uberaba,MG,1.0,boleto,1.0,43.0,1.0,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,2018-02-27 03:31:34,27.9,15.1,12940.0,atibaia,SP,alimentos,59.0,982.0,1.0,150.0,17.0,13.0,13.0,food,,,,,,,,,,,,2018-02
688052146432ef8253587b930b01a06d,81e08b08e5ed4472008030d70327c71f,delivered,2018-04-22 08:48:13,2018-04-24 18:25:22,2018-04-23 19:19:14,2018-04-24 19:31:58,2018-05-15 00:00:00,0e764fc1a13e47e900c3d59a989753e8,36045,juiz de fora,MG,1.0,credit_card,3.0,346.09,2.0,db56f6d2b04c89eae4daba188842fd7b,2a84855fd20af891be03bc5924d2b453,2018-04-26 09:31:11,199.0,3.12,30111.0,belo horizonte,MG,malas_acessorios,56.0,450.0,3.0,12450.0,40.0,25.0,57.0,luggage_accessories,,,,,,,,,,,,2018-04
688052146432ef8253587b930b01a06d,81e08b08e5ed4472008030d70327c71f,delivered,2018-04-22 08:48:13,2018-04-24 18:25:22,2018-04-23 19:19:14,2018-04-24 19:31:58,2018-05-15 00:00:00,0e764fc1a13e47e900c3d59a989753e8,36045,juiz de fora,MG,1.0,credit_card,3.0,346.09,1.0,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-04-26 09:31:11,119.0,24.97,37175.0,ilicinea,MG,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,computers_accessories,,,,,,,,,,,,2018-04
f271576bed568e896f99eb710cd3a6f8,5dda11942d4f77bee3a46d71e442aec4,delivered,2018-01-07 21:44:54,2018-01-07 21:51:28,2018-01-10 21:56:09,2018-01-17 20:26:31,2018-02-14 00:00:00,6a0e43f0d7e1b5539e4c58a26ebe35da,46740,boninal,BA,1.0,credit_card,4.0,824.76,1.0,d457916b4fdc60154ed93b5dd3e6fd69,76d64c4aca3a7baf218bf93ef7fa768d,2018-01-11 21:51:28,329.9,82.48,80215.0,curitiba,PR,construcao_ferramentas_construcao,57.0,424.0,1.0,10000.0,30.0,20.0,30.0,construction_tools_construction,,,,,,,,,,,,2018-01
f271576bed568e896f99eb710cd3a6f8,5dda11942d4f77bee3a46d71e442aec4,delivered,2018-01-07 21:44:54,2018-01-07 21:51:28,2018-01-10 21:56:09,2018-01-17 20:26:31,2018-02-14 00:00:00,6a0e43f0d7e1b5539e4c58a26ebe35da,46740,boninal,BA,1.0,credit_card,4.0,824.76,2.0,d457916b4fdc60154ed93b5dd3e6fd69,76d64c4aca3a7baf218bf93ef7fa768d,2018-01-11 21:51:28,329.9,82.48,80215.0,curitiba,PR,construcao_ferramentas_construcao,57.0,424.0,1.0,10000.0,30.0,20.0,30.0,construction_tools_construction,,,,,,,,,,,,2018-01
686541986ecfb7d9296eb67719973bf0,74805bc388861fa350ed2fade8444e0b,delivered,2018-02-10 13:26:59,2018-02-10 13:35:31,2018-02-14 20:47:38,2018-02-20 22:13:08,2018-03-12 00:00:00,5d710d9a48ebb7fe5ffc2940ff29f346,38401,uberlandia,MG,1.0,credit_card,1.0,39.99,1.0,3014e35fd70fce29095ced5cdc89f4ce,5656537e588803a555b8eb41f07a944b,2018-02-15 13:35:31,24.89,15.1,72015.0,brasilia,DF,telefonia,51.0,244.0,1.0,125.0,17.0,10.0,14.0,telephony,,,,,,,,,,,,2018-02
68e48e68da1f50f7c5838ea75e3a20dd,4afc1dcca5fe8926fc97d60a4497f8ab,delivered,2018-06-18 16:02:23,2018-06-18 17:00:57,2018-06-19 15:55:00,2018-06-22 21:18:51,2018-07-13 00:00:00,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,1.0,credit_card,3.0,392.6,1.0,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-22 17:00:57,84.9,13.25,17056.0,bauru,SP,automotivo,60.0,380.0,1.0,150.0,16.0,6.0,11.0,auto,,,,,,,,,,,,2018-06
68e48e68da1f50f7c5838ea75e3a20dd,4afc1dcca5fe8926fc97d60a4497f8ab,delivered,2018-06-18 16:02:23,2018-06-18 17:00:57,2018-06-19 15:55:00,2018-06-22 21:18:51,2018-07-13 00:00:00,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,1.0,credit_card,3.0,392.6,2.0,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-22 17:00:57,84.9,13.25,17056.0,bauru,SP,automotivo,60.0,380.0,1.0,150.0,16.0,6.0,11.0,auto,,,,,,,,,,,,2018-06
68e48e68da1f50f7c5838ea75e3a20dd,4afc1dcca5fe8926fc97d60a4497f8ab,delivered,2018-06-18 16:02:23,2018-06-18 17:00:57,2018-06-19 15:55:00,2018-06-22 21:18:51,2018-07-13 00:00:00,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,1.0,credit_card,3.0,392.6,3.0,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-22 17:00:57,84.9,13.25,17056.0,bauru,SP,automotivo,60.0,380.0,1.0,150.0,16.0,6.0,11.0,auto,,,,,,,,,,,,2018-06
68e48e68da1f50f7c5838ea75e3a20dd,4afc1dcca5fe8926fc97d60a4497f8ab,delivered,2018-06-18 16:02:23,2018-06-18 17:00:57,2018-06-19 15:55:00,2018-06-22 21:18:51,2018-07-13 00:00:00,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,1.0,credit_card,3.0,392.6,4.0,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-06-22 17:00:57,84.9,13.25,17056.0,bauru,SP,automotivo,60.0,380.0,1.0,150.0,16.0,6.0,11.0,auto,,,,,,,,,,,,2018-06
b52cc4919de82b4d696a4380d10804a3,be8c14c16a4d47194ccdfe10f1fc5b1a,delivered,2018-06-13 13:47:39,2018-06-15 02:37:29,2018-06-15 14:22:00,2018-06-18 22:32:44,2018-06-26 00:00:00,c86a25b8f5f6c203bb3471553bdc3200,13157,cosmopolis,SP,1.0,boleto,1.0,55.02,1.0,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-19 02:30:26,42.99,12.03,13360.0,capivari,SP,construcao_ferramentas_construcao,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0,construction_tools_construction,,,,,,,,,,,,2018-06
fdf128b3630c21adc9ca4fb8a51b68ec,a9d37ddc8ba4d9f6dbac7d8ec378cc95,delivered,2018-07-15 08:33:19,2018-07-16 14:31:10,2018-07-17 15:33:00,2018-07-24 16:41:18,2018-08-02 00:00:00,3c0402bcc3ec3b33fc4430eb6c08720a,89225,joinville,SC,1.0,debit_card,1.0,46.2,1.0,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,2018-07-18 14:31:10,27.9,18.3,12940.0,atibaia,SP,alimentos,59.0,982.0,1.0,150.0,17.0,13.0,13.0,food,,,,,,,,,,,,2018-07
a6aeb116d2cb5013eb8a94585b71ffef,bb2f5e670f7155dc622c57e4b31d0a69,delivered,2017-09-13 14:27:11,2017-09-13 14:44:39,2017-09-15 18:42:29,2017-09-16 15:40:08,2017-09-25 00:00:00,31b8fa2573bde01af4737e8ed29c348b,2346,sao paulo,SP,1.0,credit_card,1.0,59.34,1.0,163e6400e6dadd0fe04775c5e9331fda,855668e0971d4dfd7bef1b6a4133b41b,2017-09-19 14:44:39,50.0,9.34,13257.0,itatiba,SP,bebes,29.0,462.0,1.0,500.0,47.0,10.0,36.0,baby,,,,,,,,,,,,2017-09
fa516182d28f96f5f5c651026b0749ee,55e6b290205c84ddd23ddf5eb134efd4,delivered,2018-04-13 08:44:17,2018-04-13 13:30:02,2018-04-13 22:19:21,2018-04-19 20:41:45,2018-05-08 00:00:00,7f2eb9cf900070f2e7a7f0e95719f85b,13145,paulinia,SP,1.0,credit_card,1.0,209.41,1.0,e932008cf0ea7c93a077dd8d7e5f49eb,fcdd820084f17e9982427971e4e9d47f,2018-04-19 13:30:02,190.0,19.41,14075.0,ribeirao preto,SP,climatizacao,60.0,3270.0,4.0,7350.0,105.0,10.0,40.0,air_conditioning,,,,,,,,,,,,2018-04
6abaad69b8b349c3a529b4b91ce18e46,f5618502bee8eafdee72fb6955e2ebdf,delivered,2018-02-15 10:33:30,2018-02-15 10:47:59,2018-02-20 14:15:09,2018-02-24 19:15:56,2018-03-07 00:00:00,fa0ee7ceb94193fb02aa78ce3a55695a,6395,carapicuiba,SP,1.0,credit_card,4.0,57.0,1.0,3dd6c9d499e7c311a29e08afe1fd8fc6,537eb890efff034a88679788b647c564,2018-02-21 09:47:59,42.9,14.1,20270.0,rio de janeiro,RJ,cool_stuff,60.0,396.0,4.0,250.0,19.0,12.0,12.0,cool_stuff,,,,,,,,,,,,2018-02
974c1993ab8024d3ed16229183c2308d,a90391a47de936d56c66a5366cba1462,delivered,2017-02-20 11:45:39,2017-02-22 03:10:20,2017-02-23 06:47:35,2017-03-09 14:27:58,2017-03-21 00:00:00,32de2a7a93dbfc527b3f584744b9c6ce,37310,bom jardim de minas,MG,1.0,boleto,1.0,84.56,1.0,5e2ba75ad255ff60b1c76c5bf526ae9b,f84a00e60c73a49e7e851c9bdca3a5bb,2017-02-24 11:45:39,69.9,14.66,20756.0,rio de janeiro,RJ,beleza_saude,47.0,1346.0,2.0,500.0,20.0,8.0,20.0,health_beauty,,,,,,,,,,,,2017-02
